Operator,In Out Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
Airtel,Indoor,4G,2,Poor Voice Quality,28.642205,77.41697967,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,22.36251694,82.71231039,Chhattisgarh
Airtel,Outdoor,3G,1,Poor Voice Quality,25.56320891,83.9686434,Bihar
Airtel,Indoor,3G,1,Poor Voice Quality,25.56320891,83.9686434,Bihar
Idea,Indoor,3G,2,Poor Voice Quality,17.3699544,78.3929958,Telangana
RJio,Outdoor,4G,4,Satisfactory,22.89612247,70.87266359,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.82090224,70.86210451,Gujarat
RJio,Travelling,4G,4,Satisfactory,22.85549761,70.86164903,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.82090224,70.86210451,Gujarat
RJio,Outdoor,4G,4,Satisfactory,22.82090224,70.86210451,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.827005,70.86246316,Gujarat
BSNL,Travelling,3G,5,Satisfactory,17.66409833,75.92273461,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,22.467632,70.07349,Gujarat
BSNL,Travelling,3G,5,Satisfactory,22.467867,70.06568,Gujarat
BSNL,Travelling,3G,5,Satisfactory,22.467867,70.06568,Gujarat
BSNL,Outdoor,3G,5,Satisfactory,22.46756,70.065575,Gujarat
Airtel,Indoor,3G,2,Poor Voice Quality,28.642205,77.41697967,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,22.49367815,88.38390807,West Bengal
RJio,Outdoor,4G,5,Satisfactory,19.010967,72.83281,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.66409833,75.92273461,Maharashtra
Idea,Outdoor,3G,1,Poor Voice Quality,18.4770763,73.8275745,Maharashtra
Idea,Travelling,4G,1,Poor Voice Quality,18.4770763,73.8275745,Maharashtra
Airtel,Outdoor,3G,3,Satisfactory,18.556814,73.78204,Maharashtra
Vodafone,Outdoor,4G,1,Poor Voice Quality,21.213581,72.8633596,Gujarat
BSNL,Indoor,3G,5,Satisfactory,19.9977501,73.7849486,Maharashtra
BSNL,Indoor,3G,5,Satisfactory,19.9977501,73.7849486,Maharashtra
RJio,Indoor,4G,1,Call Dropped,23.2728595,77.3829557,Madhya Pradesh
RJio,Travelling,4G,5,Satisfactory,17.3876737,78.4801257,Telangana
Vodafone,Indoor,3G,4,Satisfactory,18.5074582,73.8498089,Maharashtra
RJio,Indoor,4G,4,Satisfactory,17.4550076,78.3752326,Telangana
RJio,Indoor,4G,4,Satisfactory,23.2728595,77.3829557,Madhya Pradesh
Vodafone,Indoor,4G,4,Satisfactory,18.5074582,73.8498089,Maharashtra
RJio,Indoor,4G,4,Satisfactory,23.2728448,77.3829319,Madhya Pradesh
Vodafone,Indoor,3G,4,Satisfactory,18.5074582,73.8498089,Maharashtra
RJio,Travelling,4G,3,Satisfactory,18.6023741,73.8222751,Maharashtra
Vodafone,Indoor,3G,3,Satisfactory,18.5067702,73.8501765,Maharashtra
Vodafone,Indoor,4G,3,Satisfactory,18.5074582,73.8498089,Maharashtra
Vodafone,Indoor,3G,3,Satisfactory,18.5068022,73.850544,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,18.5074582,73.8498089,Maharashtra
Vodafone,Indoor,3G,3,Satisfactory,18.5074582,73.8498089,Maharashtra
Vodafone,Indoor,3G,3,Satisfactory,18.5074582,73.8498089,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,18.5067702,73.8501765,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,18.5074582,73.8498089,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,18.5068022,73.850544,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,18.5067702,73.8501765,Maharashtra
Vodafone,Outdoor,4G,4,Satisfactory,18.5063114,73.832533,Maharashtra
Vodafone,Indoor,3G,4,Satisfactory,18.5074582,73.8498089,Maharashtra
RJio,Indoor,4G,5,Satisfactory,30.7342465,76.74475985,Chandigarh
Airtel,Indoor,4G,5,Satisfactory,28.67563957,77.21216019,NCT
Airtel,Indoor,4G,1,Poor Voice Quality,28.67570282,77.21196816,NCT
Airtel,Outdoor,4G,5,Satisfactory,18.431631,73.86085,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,26.8749578,81.0191961,Uttar Pradesh
Airtel,Outdoor,2G,1,Poor Voice Quality,27.62803291,78.13690476,Uttar Pradesh
Airtel,Outdoor,3G,1,Poor Voice Quality,27.8737776,78.0868763,Uttar Pradesh
Airtel,Travelling,3G,2,Poor Voice Quality,28.6616123,77.22622265,NCT
Airtel,Travelling,3G,1,Poor Voice Quality,28.6616123,77.22622265,NCT
Airtel,Outdoor,3G,2,Poor Voice Quality,28.6616123,77.22622265,NCT
Airtel,Outdoor,3G,1,Call Dropped,27.62803291,78.13690476,Uttar Pradesh
Idea,Outdoor,4G,1,Poor Voice Quality,20.6067105,72.9186197,Gujarat
Airtel,Outdoor,3G,2,Poor Voice Quality,27.62803291,78.13690476,Uttar Pradesh
RJio,Outdoor,4G,2,Poor Voice Quality,25.873537,81.753784,Uttar Pradesh
Idea,Outdoor,4G,3,Poor Voice Quality,20.6067105,72.9186197,Gujarat
Airtel,Outdoor,4G,1,Poor Voice Quality,25.19329084,86.88927496,Bihar
Airtel,Indoor,4G,1,Call Dropped,28.4877037,77.192552,Haryana
Vodafone,Outdoor,4G,3,Satisfactory,20.38254685,72.90155327,Gujarat
Airtel,Indoor,4G,1,Call Dropped,28.4877037,77.192552,Haryana
RJio,Indoor,4G,4,Satisfactory,26.19525118,78.15969814,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,13.0105901,77.6681918,Karnataka
RJio,Outdoor,4G,5,Satisfactory,18.998001,72.83076,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.66409833,75.92273461,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.66409833,75.92273461,Maharashtra
RJio,Indoor,4G,1,Call Dropped,27.1973188,77.964962,Uttar Pradesh
Airtel,Indoor,4G,5,Satisfactory,28.67570282,77.21196816,NCT
Airtel,Travelling,4G,5,Satisfactory,28.70169387,77.29158708,Uttar Pradesh
Idea,Outdoor,4G,5,Satisfactory,26.862877,80.88358,Uttar Pradesh
RJio,Travelling,4G,5,Satisfactory,17.3902264,78.4844064,Telangana
RJio,Outdoor,4G,4,Satisfactory,19.0281671,72.8628096,Maharashtra
RJio,Travelling,4G,5,Satisfactory,17.3902264,78.4844064,Telangana
RJio,Travelling,4G,5,Satisfactory,17.3902264,78.4844064,Telangana
BSNL,Indoor,3G,5,Satisfactory,19.98448607,73.76743287,Maharashtra
Idea,Indoor,3G,4,Satisfactory,15.89966584,73.82868966,Maharashtra
BSNL,Outdoor,3G,5,Satisfactory,19.87846438,74.47877013,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,28.70169387,77.29158708,Uttar Pradesh
BSNL,Travelling,3G,5,Satisfactory,17.66409833,75.92273461,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,21.17293327,79.08971717,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,10.9459973,78.0582391,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,8.4924081,76.9451191,Kerala
RJio,Outdoor,4G,4,Satisfactory,23.0010522,72.5887321,Gujarat
Airtel,Indoor,4G,1,Call Dropped,21.17293327,79.08971717,Maharashtra
RJio,Indoor,4G,5,Satisfactory,27.84479566,75.25053826,Rajasthan
RJio,Indoor,4G,1,Poor Voice Quality,25.46652857,85.21878339,Bihar
RJio,Outdoor,4G,3,Satisfactory,16.50950838,80.66537701,Andhra Pradesh
BSNL,Travelling,3G,5,Satisfactory,17.66409833,75.92273461,Maharashtra
RJio,Indoor,4G,5,Satisfactory,22.36249733,82.71192393,Chhattisgarh
Airtel,Indoor,3G,1,Call Dropped,28.4877044,77.19255388,Haryana
RJio,Travelling,4G,1,Poor Voice Quality,19.468061,72.80914,Maharashtra
Airtel,Indoor,4G,2,Poor Voice Quality,28.4877044,77.19255388,Haryana
Airtel,Indoor,4G,5,Satisfactory,10.9459973,78.0582391,Tamil Nadu
Airtel,Outdoor,4G,3,Satisfactory,22.629898,88.43588,West Bengal
RJio,Indoor,4G,5,Satisfactory,22.4938902,88.38395382,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.36249733,82.71192393,Chhattisgarh
Airtel,Indoor,4G,5,Satisfactory,28.67568731,77.21213305,NCT
RJio,Outdoor,4G,3,Satisfactory,24.958601,86.03479,Bihar
RJio,Travelling,4G,3,Satisfactory,24.964428,86.03594,Bihar
RJio,Travelling,4G,5,Satisfactory,17.3876737,78.4801257,Telangana
Other,Travelling,4G,4,Satisfactory,12.966661,80.209694,Tamil Nadu
RJio,Travelling,4G,5,Satisfactory,21.29624568,83.61949615,Odisha
RJio,Indoor,4G,2,Poor Voice Quality,25.46652857,85.21878339,Bihar
RJio,Outdoor,4G,4,Satisfactory,23.0010481,72.5887548,Gujarat
RJio,Outdoor,4G,5,Satisfactory,26.77851308,82.15184877,Uttar Pradesh
Airtel,Outdoor,4G,5,Satisfactory,19.46632607,72.8277258,Maharashtra
RJio,Travelling,4G,5,Satisfactory,17.3881585,78.4855036,Telangana
RJio,Travelling,4G,2,Poor Voice Quality,18.5102112,73.8648782,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
RJio,Travelling,4G,3,Satisfactory,18.5102112,73.8648782,Maharashtra
RJio,Indoor,4G,5,Satisfactory,27.84479566,75.25053826,Rajasthan
RJio,Indoor,4G,4,Satisfactory,22.36277448,82.71215717,Chhattisgarh
BSNL,Indoor,3G,5,Satisfactory,19.98448607,73.76743287,Maharashtra
RJio,Indoor,4G,3,Poor Voice Quality,8.4924081,76.9451191,Kerala
RJio,Indoor,4G,2,Poor Voice Quality,21.18372515,72.8538577,Gujarat
RJio,Indoor,4G,5,Satisfactory,18.7241911,76.3830816,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,19.235304,73.13171,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.244768,73.15861,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.233677,73.13513,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.225052,73.13268,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,19.21252,73.13267,Maharashtra
RJio,Travelling,4G,5,Satisfactory,24.46744226,74.84385339,Rajasthan
Airtel,Outdoor,4G,1,Poor Voice Quality,27.62803291,78.13690476,Uttar Pradesh
RJio,Outdoor,4G,1,Call Dropped,19.7810724,75.1978155,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.841794,75.2305861,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.841794,75.2305861,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.841794,75.2305861,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.841794,75.2305861,Maharashtra
RJio,Indoor,4G,4,Satisfactory,19.841794,75.2305861,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,23.5564728,72.6190106,Gujarat
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,24.46747965,74.84396746,Rajasthan
Vodafone,Indoor,3G,3,Poor Voice Quality,28.65896016,77.2612128,NCT
Vodafone,Indoor,3G,1,Poor Voice Quality,28.65896016,77.2612128,NCT
BSNL,Travelling,4G,5,Satisfactory,23.85584,85.03166,Jharkhand
BSNL,Travelling,4G,1,Poor Voice Quality,24.46556194,74.84472701,Rajasthan
RJio,Indoor,4G,2,Poor Voice Quality,29.70741853,73.62561303,Rajasthan
Vodafone,Travelling,4G,4,Satisfactory,12.87685633,77.67149448,Karnataka
RJio,Travelling,4G,5,Satisfactory,17.3881628,78.4855158,Telangana
Vodafone,Indoor,4G,3,Satisfactory,20.38254685,72.90155327,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,19.50849439,83.50732057,Odisha
RJio,Indoor,4G,1,Poor Voice Quality,13.1168052,77.63553209,Karnataka
RJio,Travelling,4G,5,Satisfactory,17.3881625,78.4855151,Telangana
Airtel,Indoor,4G,5,Satisfactory,10.9459973,78.0582391,Tamil Nadu
Vodafone,Travelling,3G,4,Satisfactory,18.51833195,73.76876229,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,18.56637823,73.77573804,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,24.46378574,74.84596588,Rajasthan
RJio,Outdoor,4G,5,Satisfactory,25.873627,81.75417,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,28.63151653,77.27541838,NCT
Vodafone,Outdoor,4G,2,Poor Voice Quality,28.64093086,77.22986507,NCT
RJio,Indoor,4G,5,Satisfactory,22.49364285,88.38380445,West Bengal
RJio,Outdoor,4G,2,Poor Voice Quality,28.7212165,77.1764647,NCT
RJio,Outdoor,4G,4,Satisfactory,19.0247183,72.8405246,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,22.57006523,88.51315763,West Bengal
RJio,Travelling,4G,5,Satisfactory,17.3881629,78.4855161,Telangana
Airtel,Travelling,4G,4,Satisfactory,12.92849039,77.48672324,Karnataka
RJio,Indoor,4G,5,Satisfactory,19.0560517,72.8993252,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,23.60728,80.30851,Madhya Pradesh
Vodafone,Travelling,3G,5,Satisfactory,25.93078733,82.00722961,Uttar Pradesh
Vodafone,Outdoor,4G,5,Satisfactory,25.9144185,82.00249692,Uttar Pradesh
Vodafone,Outdoor,4G,5,Satisfactory,25.909571,81.99962632,Uttar Pradesh
Vodafone,Outdoor,3G,5,Satisfactory,25.91137924,82.00439767,Uttar Pradesh
Airtel,Outdoor,4G,5,Satisfactory,25.91137924,82.00439767,Uttar Pradesh
Vodafone,Outdoor,4G,5,Satisfactory,25.91332067,82.0003816,Uttar Pradesh
Vodafone,Travelling,2G,5,Satisfactory,26.08128355,81.87570262,Uttar Pradesh
Vodafone,Travelling,4G,5,Satisfactory,26.07175592,81.8833391,Uttar Pradesh
Vodafone,Travelling,3G,5,Satisfactory,26.07175592,81.8833391,Uttar Pradesh
Vodafone,Outdoor,4G,5,Satisfactory,26.3463176,81.1595142,Uttar Pradesh
Airtel,Travelling,4G,5,Satisfactory,19.46632607,72.8277258,Maharashtra
Airtel,Indoor,2G,2,Poor Voice Quality,28.5803753,77.3112702,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,9.16405163,76.76951905,Kerala
Airtel,Indoor,4G,4,Satisfactory,19.0410323,72.91324478,Maharashtra
RJio,Indoor,4G,4,Satisfactory,22.5763918,88.3591496,West Bengal
RJio,Indoor,4G,5,Satisfactory,18.7241911,76.3830816,Maharashtra
Other,Outdoor,4G,4,Satisfactory,12.966718,80.209564,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,19.0410323,72.91324478,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
Idea,Outdoor,3G,1,Poor Voice Quality,18.4770763,73.8275745,Maharashtra
Idea,Travelling,4G,1,Poor Voice Quality,18.4770667,73.8275645,Maharashtra
RJio,Indoor,4G,4,Satisfactory,26.8523924,80.9482787,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,17.4520005,78.3728589,Telangana
RJio,Indoor,4G,5,Satisfactory,29.1168206,76.2077231,Haryana
RJio,Indoor,4G,3,Satisfactory,19.0427661,72.8621778,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427681,72.8621948,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427786,72.8621706,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427657,72.8621777,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427786,72.8621706,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427786,72.8621706,Maharashtra
RJio,Outdoor,4G,3,Satisfactory,19.0655031,72.8797629,Maharashtra
RJio,Travelling,4G,2,Poor Voice Quality,19.1911241,72.9991202,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427786,72.8621706,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0427112,72.862089,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0058173,72.8388224,Maharashtra
RJio,Indoor,4G,3,Satisfactory,18.9514151,72.8325608,Maharashtra
RJio,Travelling,4G,5,Satisfactory,17.3881626,78.4855148,Telangana
BSNL,Indoor,3G,5,Satisfactory,19.98448607,73.76743287,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,28.642205,77.41697967,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,18.98345103,72.84455499,Maharashtra
RJio,Indoor,4G,4,Satisfactory,18.98345103,72.84455499,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,30.27272405,78.07927288,Uttarakhand
RJio,Indoor,4G,2,Poor Voice Quality,25.46640644,85.21919976,Bihar
Idea,Outdoor,3G,1,Poor Voice Quality,20.60982944,72.92030169,Gujarat
Idea,Outdoor,3G,1,Poor Voice Quality,20.60982944,72.92030169,Gujarat
Vodafone,Indoor,3G,4,Satisfactory,21.92000009,82.77999876,Chhattisgarh
Idea,Travelling,4G,1,Poor Voice Quality,18.4770667,73.8275645,Maharashtra
Idea,Outdoor,3G,1,Poor Voice Quality,18.4770763,73.8275745,Maharashtra
Idea,Travelling,4G,1,Poor Voice Quality,18.4770763,73.8275745,Maharashtra
RJio,Indoor,4G,4,Satisfactory,8.4924081,76.9451191,Kerala
Vodafone,Indoor,3G,4,Satisfactory,21.92000009,82.77999876,Chhattisgarh
RJio,Outdoor,4G,5,Satisfactory,20.3099695,85.81918825,Odisha
Airtel,Indoor,4G,1,Call Dropped,28.48929078,77.1860925,NCT
Airtel,Travelling,4G,1,Call Dropped,28.4892259,77.18803999,NCT
Airtel,Travelling,4G,3,Poor Voice Quality,28.48929078,77.1860925,NCT
Airtel,Travelling,3G,1,Call Dropped,28.49581809,77.18471589,NCT
Airtel,Travelling,4G,3,Satisfactory,19.50849439,83.50732057,Odisha
Airtel,Outdoor,4G,5,Satisfactory,20.473831,86.09621,Odisha
RJio,Outdoor,4G,5,Satisfactory,26.78063898,82.15090621,Uttar Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,25.46640644,85.21919976,Bihar
RJio,Indoor,4G,4,Satisfactory,22.8521574,88.36522709,West Bengal
RJio,Indoor,4G,2,Poor Voice Quality,21.21313776,72.86783512,Gujarat
RJio,Outdoor,4G,4,Satisfactory,19.0224066,72.842345,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,26.568579,78.77613,Madhya Pradesh
RJio,Outdoor,4G,5,Satisfactory,26.7807091,82.1508305,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,20.3099695,85.81918825,Odisha
Airtel,Outdoor,3G,5,Satisfactory,19.228523,73.13879,Maharashtra
Airtel,Outdoor,2G,3,Poor Voice Quality,26.01285899,85.60361706,Bihar
Vodafone,Indoor,3G,4,Satisfactory,21.92000009,82.77999876,Chhattisgarh
Vodafone,Indoor,3G,4,Satisfactory,21.92000009,82.77999876,Chhattisgarh
RJio,Travelling,4G,4,Satisfactory,23.00331114,72.5179072,Gujarat
RJio,Outdoor,4G,4,Satisfactory,19.950962,73.75795,Maharashtra
RJio,Outdoor,4G,2,Poor Voice Quality,22.5797008,88.300384,West Bengal
RJio,Indoor,4G,5,Satisfactory,28.533253,77.2167402,NCT
RJio,Travelling,4G,1,Poor Voice Quality,22.744995,72.66738,Gujarat
RJio,Outdoor,4G,5,Satisfactory,26.7821376,82.1494349,Uttar Pradesh
Airtel,Outdoor,3G,4,Satisfactory,26.860224,80.90962,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,20.71148716,77.00925316,Maharashtra
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.53323,73.93245,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.519854,73.92996,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.53323,73.93245,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.519854,73.92996,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,17.4518868,78.3723267,Telangana
RJio,Travelling,4G,4,Satisfactory,14.537345,79.87384,Andhra Pradesh
Airtel,Indoor,3G,1,Call Dropped,21.17293327,79.08971717,Maharashtra
RJio,Travelling,4G,5,Satisfactory,23.00331114,72.5179072,Gujarat
RJio,Travelling,4G,4,Satisfactory,22.744995,72.66738,Gujarat
RJio,Travelling,4G,4,Satisfactory,22.744995,72.66738,Gujarat
Airtel,Outdoor,4G,5,Satisfactory,17.42411112,78.50702483,Telangana
Airtel,Outdoor,4G,1,Poor Voice Quality,27.62908884,78.14100094,Uttar Pradesh
Vodafone,Travelling,3G,3,Satisfactory,12.925647,77.61416,Karnataka
Airtel,Indoor,4G,1,Call Dropped,21.17280595,79.08969487,Maharashtra
RJio,Indoor,4G,4,Satisfactory,26.25133409,78.21488236,Madhya Pradesh
RJio,Outdoor,4G,5,Satisfactory,26.7821376,82.1494349,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,30.42678068,76.77875204,Haryana
RJio,Indoor,4G,5,Satisfactory,30.42678068,76.77875204,Haryana
RJio,Indoor,4G,5,Satisfactory,30.74629064,76.7526647,Chandigarh
Airtel,Outdoor,4G,5,Satisfactory,26.12658803,87.94549534,West Bengal
RJio,Travelling,4G,1,Poor Voice Quality,22.745815,72.67477,Gujarat
Airtel,Outdoor,4G,5,Satisfactory,19.98548253,73.78541761,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.98594521,73.78540118,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.98587178,73.78535382,Maharashtra
Vodafone,Outdoor,3G,1,Poor Voice Quality,19.98585925,73.78534997,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.98593226,73.78527755,Maharashtra
Vodafone,Outdoor,3G,5,Satisfactory,19.9859642,73.7852049,Maharashtra
Airtel,Indoor,4G,1,Poor Voice Quality,19.9859466,73.7854448,Maharashtra
Airtel,Travelling,4G,4,Satisfactory,19.98597253,73.78541518,Maharashtra
Airtel,Travelling,3G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.9973171,73.78179168,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Vodafone,Travelling,2G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Indoor,3G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.9973171,73.78179168,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.9839067,73.784373,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.9834936,73.7821824,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.9859458,73.7852466,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,19.9859458,73.7852466,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,19.98587882,73.7853431,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.98587882,73.7853431,Maharashtra
Vodafone,Travelling,4G,5,Satisfactory,19.98583394,73.78572305,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.98583394,73.78572305,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.9859458,73.7852466,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,19.98583394,73.78572305,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.98682397,73.78489735,Maharashtra
Vodafone,Travelling,3G,5,Satisfactory,19.9859575,73.785289,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.9859575,73.785289,Maharashtra
Vodafone,Travelling,3G,5,Satisfactory,19.98582417,73.78536162,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,19.98582417,73.78536162,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.9855233,73.7862114,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,19.98601033,73.78548827,Maharashtra
Airtel,Outdoor,4G,1,Poor Voice Quality,19.98601033,73.78548827,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.98601033,73.78548827,Maharashtra
Vodafone,Travelling,3G,5,Satisfactory,19.98601033,73.78548827,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,20.00878288,73.76443687,Maharashtra
Airtel,Outdoor,3G,5,Satisfactory,20.00878288,73.76443687,Maharashtra
Vodafone,Indoor,2G,5,Satisfactory,20.00878288,73.76443687,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,20.01844398,73.75881781,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.9686344,73.76928555,Maharashtra
Vodafone,Outdoor,2G,5,Satisfactory,19.9686344,73.76928555,Maharashtra
Vodafone,Indoor,3G,1,Call Dropped,20.018773,73.7587168,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,20.01885139,73.75872284,Maharashtra
Vodafone,Indoor,4G,5,Satisfactory,19.98606666,73.78532055,Maharashtra
Airtel,Indoor,4G,1,Call Dropped,19.98587275,73.78536589,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,20.01039291,73.79534564,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,19.97687079,73.77781715,Maharashtra
Airtel,Travelling,4G,5,Satisfactory,20.01868035,73.7586785,Maharashtra
Vodafone,Travelling,3G,5,Satisfactory,20.0187042,73.75851153,Maharashtra
RJio,Outdoor,4G,5,Satisfactory,18.998001,72.83076,Maharashtra
Airtel,Outdoor,4G,3,Satisfactory,12.99449037,77.66676387,Karnataka
RJio,Outdoor,4G,5,Satisfactory,22.89600482,70.87251442,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.89598502,70.87253445,Gujarat
RJio,Indoor,4G,4,Satisfactory,22.89598502,70.87253445,Gujarat
Vodafone,Indoor,3G,5,Satisfactory,19.3864384,72.8234008,Maharashtra
RJio,Outdoor,4G,4,Satisfactory,19.0225302,72.8424971,Maharashtra
RJio,Indoor,4G,4,Satisfactory,21.5085039,71.8187741,Gujarat
RJio,Outdoor,4G,5,Satisfactory,26.78063898,82.15090621,Uttar Pradesh
Airtel,Travelling,4G,4,Satisfactory,22.07177732,82.1590212,Chhattisgarh
RJio,Outdoor,4G,5,Satisfactory,10.455622,77.51637,Tamil Nadu
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
RJio,Indoor,4G,4,Satisfactory,21.5085039,71.8187741,Gujarat
RJio,Indoor,4G,5,Satisfactory,22.5750884,88.35988962,West Bengal
Vodafone,Indoor,4G,4,Satisfactory,20.38254685,72.90155327,Gujarat
BSNL,Travelling,3G,5,Satisfactory,17.67034418,75.91884563,Maharashtra
Vodafone,Indoor,4G,3,Satisfactory,20.38254685,72.90155327,Gujarat
Vodafone,Indoor,4G,3,Satisfactory,20.38254685,72.90155327,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,20.38254685,72.90155327,Gujarat
Vodafone,Indoor,4G,4,Satisfactory,20.38254685,72.90155327,Gujarat
